2025-11-06 21:20:49.243 | INFO     | __main__:main:120 - data/raw     : C:\Repos\smart-store-femi\data\raw
2025-11-06 21:20:49.243 | INFO     | __main__:main:121 - data/prepared: C:\Repos\smart-store-femi\data\prepared
2025-11-06 21:20:49.243 | INFO     | __main__:read_raw_data:52 - READING: C:\Repos\smart-store-femi\data\raw\sales_data.csv
2025-11-06 21:20:49.250 | INFO     | __main__:remove_duplicates:73 - Removing duplicates from DataFrame with shape (2008, 9)
2025-11-06 21:20:49.254 | INFO     | __main__:handle_missing_values:81 - Handling missing values for DataFrame shape (2003, 9)
2025-11-06 21:20:49.255 | INFO     | __main__:handle_missing_values:87 - Missing values before: 3
2025-11-06 21:20:49.256 | INFO     | __main__:handle_missing_values:93 - Missing values after: 0
2025-11-06 21:20:49.256 | INFO     | __main__:remove_outliers:98 - Removing outliers...
2025-11-06 21:20:49.258 | INFO     | __main__:remove_outliers:106 - Removed 3 outliers.
2025-11-06 21:20:49.259 | INFO     | __main__:save_prepared_data:69 - ✅ Data saved to C:\Repos\smart-store-femi\data\prepared\sales_prepared.csv
2025-11-06 21:20:49.259 | INFO     | __main__:main:141 - ==================================
2025-11-06 21:20:49.259 | INFO     | __main__:main:142 - ✅ Finished cleaning. Final shape: (1997, 9)
2025-11-06 21:20:49.259 | INFO     | __main__:main:143 - ==================================
2025-11-06 21:20:49.259 | INFO     | __main__:main:144 - FINISHED prepare_sales_data.py
2025-11-06 21:20:49.259 | INFO     | __main__:main:145 - ==================================
